Cites	Authors	Title	Year	Source	Publisher	ArticleURL	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC
81	LA Von Hellens, SH Nielsen, EM Trauth	Breaking and entering the male domain. Women in the IT industry	2001	Proceedings of the 2001 ACM …	dl.acm.org	http://dl.acm.org/citation.cfm?id=371535	https://scholar.google.com/scholar?cites=16959882213528071694&as_sdt=5,39&sciodt=0,39&hl=en&num=20	14	3/9/2017					0	0	0	0	81
21	EM Trauth	Mapping information-sector work to the work force	2001	Communications of the ACM	dl.acm.org	http://dl.acm.org/citation.cfm?id=379318	https://scholar.google.com/scholar?cites=5694359521470102694&as_sdt=5,39&sciodt=0,39&hl=en&num=20	55	3/9/2017					0	0	0	0	21
11	EM Trauth	The Pursuit Of Information Technology In Context'	2001	Keynote Address. Paper presented at the ACIS			https://scholar.google.com/scholar?cites=4876791224053425059&as_sdt=5,39&sciodt=0,39&hl=en&num=20	74	3/9/2017	CITATION				0	0	0	0	11
0	EM Trauth	MSIS, 1976	2001		University of Melbourne, Australia			183	3/9/2017	CITATION				0	0	0	0	0
342	EM Trauth, LM Jessup	Understanding computer-mediated discussions: positivist and interpretive analyses of group support system use	2000	MIs Quarterly	JSTOR	http://www.jstor.org/stable/3250979	https://scholar.google.com/scholar?cites=5966427114883701013&as_sdt=5,39&sciodt=0,39&hl=en&num=20	4	3/9/2017					0	0	0	0	342
200	EM Trauth	Qualitative research in is: issues and trends: issues and trends	2000		books.google.com	https://books.google.com/books?hl=en&lr=&id=RCsTTaWmkecC&oi=fnd&pg=PP2&dq=%22eileen+trauth%22&ots=IL3mLVr8Tk&sig=tLuhqWycffhLzfVV68dBqpN7DLg	https://scholar.google.com/scholar?cites=2779733038834091788&as_sdt=5,39&sciodt=0,39&hl=en&num=20	5	3/9/2017	BOOK				0	0	0	0	200
32	EM Trauth, SH Nielsen, LA Von Hellens	Explaining the IT gender gap: Australian stories	2000		griffith.edu.au	http://www98.griffith.edu.au/dspace/handle/10072/1155	https://scholar.google.com/scholar?cites=7408280557276547833&as_sdt=5,39&sciodt=0,39&hl=en&num=20	38	3/9/2017	CITATION				0	0	0	0	32
32	E Trauth	Choosing qualitative methods in IS research: Lessons learned	2000	Qualitative research in IS: Issues and trends	books.google.com	https://books.google.com/books?hl=en&lr=&id=RCsTTaWmkecC&oi=fnd&pg=PA271&dq=%22eileen+trauth%22&ots=IL3mLVr8Tm&sig=nLbPeZWy92HE7VR1jt6vUUzpaww	https://scholar.google.com/scholar?cites=11371201426697420845&as_sdt=5,39&sciodt=0,39&hl=en&num=20	39	3/9/2017					0	0	0	0	32
5	S Nielsen, EM Trauth, V Venkatesh…	Addressing the IT skills crisis (panel session): gender and the IT profession	2000	Proceedings of the …	dl.acm.org	http://dl.acm.org/citation.cfm?id=359935	https://scholar.google.com/scholar?cites=8929738598875562647&as_sdt=5,39&sciodt=0,39&hl=en&num=20	104	3/9/2017					0	0	0	0	5
4	EM Trauth, CD Hafner	Meeting the IT skills crisis: An interdisciplinary response	2000	AMCIS 2000 Proceedings	aisel.aisnet.org	http://aisel.aisnet.org/cgi/viewcontent.cgi?article=1725&context=amcis2000	https://scholar.google.com/scholar?cites=14362551689790171033&as_sdt=5,39&sciodt=0,39&hl=en&num=20	116	3/9/2017					0	0	0	0	4
2	U Schultze, MD Myers, EM Trauth	Addressing the shortcomings of interpretive field research: Reflecting social construction in the write-up	2000	Organizational and Social …	Springer	http://link.springer.com/chapter/10.1007/978-0-387-35505-4_29	https://scholar.google.com/scholar?cites=17483651569092424960&as_sdt=5,39&sciodt=0,39&hl=en&num=20	142	3/9/2017					0	0	0	0	2
1	EM Trauth	A Family Man	2000	The Culture of an Information Economy	Springer	http://link.springer.com/chapter/10.1007/978-94-010-9836-6_4	https://scholar.google.com/scholar?cites=1785847440682823069&as_sdt=5,39&sciodt=0,39&hl=en&num=20	157	3/9/2017					0	0	0	0	1
1	E Trauth	M., 2000	2000	Quality Research in IS: Issues and Trends			https://scholar.google.com/scholar?cites=3036393943806250946&as_sdt=5,39&sciodt=0,39&hl=en&num=20	163	3/9/2017	CITATION				0	0	0	0	1
0	EM Trauth	Interpersonal	2000	The Culture of an Information Economy	Springer	http://link.springer.com/chapter/10.1007/978-94-010-9836-6_5		168	3/9/2017					0	0	0	0	0
0	EM Trauth	MIS arljerly	2000	MIS Quarterly				171	3/9/2017	CITATION				0	0	0	0	0
0	EM Trauth	Irish	2000	The Culture of an Information Economy	Springer	http://link.springer.com/chapter/10.1007/978-94-010-9836-6_6		172	3/9/2017					0	0	0	0	0
0	EM Trauth, LMJ Page	EXECUTIVE OVERVIEW	2000		borders.arizona.edu	http://borders.arizona.edu/classes/mis696a/resources/readings/Schultze-2000-MISQ-AConfessionalAccountOfAnEthnographyAboutKnowledgeWork.pdf		180	3/9/2017	PDF				0	0	0	0	0
0	EM Trauth	Encyclopedia of Genderand	2000		test.scripts.psu.edu	http://test.scripts.psu.edu/staff/g/m/gms/trauth/Understanding%20the%20Mommy%20Tracks%20in%20the%20IT%20Workforce.pdf		193	3/9/2017	PDF				0	0	0	0	0
0	EM Trauth	Egalitarian	2000	The Culture of an Information Economy	Springer	http://link.springer.com/chapter/10.1007/978-94-010-9836-6_7		215	3/9/2017					0	0	0	0	0
0	EM Trauth	A New Breed	2000	The Culture of an Information Economy	Springer	http://link.springer.com/chapter/10.1007/978-94-010-9836-6_3		221	3/9/2017					0	0	0	0	0
0	EM Trauth	Lessons from Ireland	2000	The Culture of an Information Economy	Springer	http://link.springer.com/chapter/10.1007/978-94-010-9836-6_8		238	3/9/2017					0	0	0	0	0
0	EM Trauth	The Transformation to Information-Sector Work	2000	The Culture of an Information Economy	Springer	http://link.springer.com/chapter/10.1007/978-94-010-9836-6_2		240	3/9/2017					0	0	0	0	0
0	J Ye, P Wu, JZ Wang, J Li	Fast Discrete Distribution Clustering Using Wasserstein Barycenter With Sparse Support	2017	IEEE Transactions on Signal Processing				169	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:BJbdYPG6LGMC	65	9	2317	2332	0
0	Y Zhang, S Wistar, J Li, MA Steinberg, JZ Wang	Severe Thunderstorm Detection by Visual Learning Using Satellite Images	2017	IEEE Transactions on Geoscience and Remote Sensing				170	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:a3BOlSfXSfwC	55	2	1039	1052	0
0	J Ye, J Li, M Newman, RB Adams, JZ Wang	Probabilistic Multigraph Modeling for Improving the Quality of Crowdsourced Affective Data	2017	arXiv preprint arXiv:1701.				171	3/9/2017	Preprint			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:gVv57TyPmFsC	1096	0	0	0	0
4	F Xu, J Zhang, J Wang	Microexpression identification and categorization using a facial dynamics map	2016	IEEE Transactions on Affective Computing			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9401613563437074941	130	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:cWzG1nlazyYC	0	0	0	0	4
0	X Lu, N Sawant, MG Newman, RB Adams Jr, JZ Wang, J Li	Identifying Emotions Aroused from Paintings	2016	European Conference on Computer Vision				172	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:F9fV5C73w3QC	0	0	48	63	0
0	Y Zhou, X Lu, J Zhang, JZ Wang	Joint Image and Text Representation for Aesthetics Analysis	2016	Proceedings of the 2016 ACM on Multimedia Conference				173	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:DJbcl8HfkQkC	0	0	262	266	0
0	M Espínola, JA Piedra-Fernández, R Ayala, L Iribarne, S Leguizamón, ...	Simulating rainfall, water evaporation and groundwater flow in three-dimensional satellite images with cellular automata	2016	Simulation Modelling Practice and Theory				174	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:HtS1dXgVpQUC	67	0	89	99	0
0	Z Zhou, F Farhat, JZ Wang	Detecting Vanishing Points in Natural Scenes with Application in Photo Composition Analysis	2016	arXiv preprint arXiv:1608.				175	3/9/2017	Preprint			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:yFnVuubrUp4C	4267	0	0	0	0
0	J Ye, JZ Wang, J Li	A Simulated Annealing based Inexact Oracle for Wasserstein Loss Minimization	2016	arXiv preprint arXiv:1608.				176	3/9/2017	Preprint			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:ODE9OILHJdcC	3859	0	0	0	0
0	AJ Fernández-García, L Iribarne, A Corral, J Criado, JZ Wang	Optimally Storing the User Interaction in Mashup Interfaces Within a Relational Database	2016	International Conference on Web Engineering				177	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:OcBU2YAGkTUC	0	0	188	195	0
0	AJ Fernández-García, L Iribarne, A Corral, J Criado, JZ Wang	Optimally Storing the User Interaction in Mashup Interfaces Within a Relational Database	2016	International Conference on Web Engineering				178	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:dBIO0h50nwkC	0	0	188	195	0
0	Z Zhou, S He, J Li, JZ Wang	Modeling Photographic Composition via Triangles	2016	arXiv preprint arXiv:1605.				179	3/9/2017	Preprint			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:HIFyuExEbWQC	9559	0	0	0	0
0	JZ Wang, S He, , S He	AUTOMATIC, COMPUTER-BASED DETECTION OF TRIANGULAR COMPOSITIONS IN DIGITAL PHOTOGRAPHIC IMAGES	2016	US Patent 20,160				180	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:fFSKOagxvKUC	117	0	834	834	0
0	JZ Wang, Y Zhang, S Wistar, MA Steinberg, J Li, , J Li	IDENTIFYING VISUAL STORM SIGNATURES FROM SATELLITE IMAGES	2016	US Patent 20,160				181	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:5MTHONV0fEkC	104	0	59	59	0
0	Y Zhang, S Wistar, J Li, M Steinberg, JZ Wang	Storm Detection by Visual Learning Using Satellite Images	2016	arXiv preprint arXiv:1603.				182	3/9/2017	Preprint			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:nVrZBo8bIpAC	146	0	0	0	0
17	X Lu, Z Lin, X Shen, R Mech, JZ Wang	Deep Multi-Patch Aggregation Network for Image Style, Aesthetics, and Quality Estimation	2015	Proceedings of the IEEE International Conference on Computer Vision			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14080119512446876506	81	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&pagesize=100&citation_for_view=inVzWAcAAAAJ:4vMrXwiscB8C	0	0	990	998	17
10	X Lu, Z Lin, H Jin, J Yang, JZ Wang	Rating Image Aesthetics Using Deep Learning	2015	IEEE Transactions on Multimedia			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12155407547991142777	99	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&pagesize=100&citation_for_view=inVzWAcAAAAJ:LhH-TYMQEocC	17	11	2021	2034	10
10	M Espínola, JA Piedra-Fernández, R Ayala, L Iribarne, JZ Wang	Contextual and hierarchical classification of satellite images based on cellular automata	2015	IEEE Transactions on Geoscience and Remote Sensing			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6436673538877254632	100	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&pagesize=100&citation_for_view=inVzWAcAAAAJ:IUKN3-7HHlwC	53	2	795	809	10
5	X Lu, Z Lin, H Jin, J Yang, JZ Wang	Image-specific prior adaptation for denoising	2015	IEEE Transactions on Image Processing			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17275310074519332919	119	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:nZcligLrVowC	24	12	5469	5478	5
5	YU ZHANG, JZ WANG, JIA LI	Parallel Massive Clustering of Discrete Distributions	2015	ACM Transactions on Multimedia Computing, Communications and Applications 11 ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17627794280738614637	120	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:_5tno0g5mFcC	0	0	0	0	5
3	AJ Fernandez-Garcia, L Iribarne, A Corral, JZ Wang	Evolving Mashup Interfaces Using a Distributed Machine Learning and Model Transformation Methodology	2015	OTM Confederated International Conferences" On the Move to Meaningful ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12346784839901898924	140	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:mlAyqtXpCwEC	0	0	0	0	3
2	Z Zhou, S He, J Li, JZ Wang	Modeling Perspective Effects in Photographic Composition	2015	Proceedings of the 23rd ACM international conference on Multimedia			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12899760832353358577	149	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:HeT0ZceujKMC	0	0	301	310	2
2	J Ye, P Wu, JZ Wang, J Li	Fast Discrete Distribution Clustering Using Wasserstein Barycenter with Sparse Support	2015	arXiv preprint arXiv:1510.			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14896896458488659869	150	3/9/2017	Preprint			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:vDZJ-YLwNdEC	12	0	0	0	2
1	J Ye, P Wu, JZ Wang, J Li	Accelerated discrete distribution clustering under Wasserstein distance	2015	arXiv preprint arXiv:1510.			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3577719995454705263	154	3/9/2017	Preprint			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:fbc8zXXH2BUC	12	0	0	0	1
1	J Li, L Yao, JZ Wang, , JZ Wang	On-site composition and aesthetics feedback through exemplars for photographers	2015	US Patent 8			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7116025603862162508	155	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:3htObqc8RwsC	995	0	725	725	1
0	Z Zhou, S He, J Li, JZ Wang, , JZ Wang	COMPOSITION MODELING FOR PHOTO RETRIEVAL THROUGH GEOMETRIC IMAGE SEGMENTATION	2015	US Patent 20,150				183	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:yqoGN6RLRZoC	332	0	117	117	0
0	JZ Wang, X Lu, P Suryanarayan, RB Adams Jr, J Li, M Newman, ...	AUTOMATICALLY COMPUTING EMOTIONS AROUSED FROM IMAGES THROUGH SHAPE MODELING	2015	US Patent 20,150				184	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:OR75R8vi5nAC	332	0	118	118	0
0	J Li, L Yao, JZ Wang	Photo Composition Feedback and Enhancement	2015	Mobile Cloud Visual Media Computing				185	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:OTTXONDVkokC	0	0	113	144	0
63	X Lu, Z Lin, H Jin, J Yang, JZ Wang	RAPID: rating pictorial aesthetics using deep learning	2014	Proceedings of the 22nd ACM international conference on Multimedia			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=835164153589014453	38	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&pagesize=100&citation_for_view=inVzWAcAAAAJ:IRz6iEL74y4C	0	0	457	466	63
19	JA Piedra-Fernández, G Ortega, JZ Wang, M Canton-Garbin	Fuzzy content-based image retrieval for oceanic remote sensing	2014	IEEE Transactions on Geoscience and Remote Sensing			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5213096262885386014	78	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&pagesize=100&citation_for_view=inVzWAcAAAAJ:DUooU5lO8OsC	52	9	5422	5431	19
3	JZ Wang, J Li, L Yao, P Suryanarayan, M Qiao, , M Qiao	On-site composition and aesthetics feedback through exemplars for photographers	2014	US Patent 8			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12377003050938166995	141	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:r_AWSJRzSzQC	781	0	175	175	3
3	R Datta, J Li, JZ Wang, , JZ Wang	Studying aesthetics in photographic images using a computational approach	2014	US Patent 8			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4831016485455533132	142	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:P7Ujq4OLJYoC	755	0	596	596	3
3	JZ Wang, N Sawant, J Li, , J Li	Instance-weighted mixture modeling to enhance training collections for image annotation	2014	US Patent App. 14			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14606941639856444127	143	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:ZzlSgRqYykMC	254	0	437	437	3
1	Y Zhang, S Wistar, JA Piedra-Fernández, J Li, MA Steinberg, JZ Wang	Locating visual storm signatures from satellite images	2014	Big Data (Big Data), 2014 IEEE International Conference on			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17977451937092855330	156	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=inVzWAcAAAAJ&cstart=100&pagesize=100&citation_for_view=inVzWAcAAAAJ:KbBQZpvPDL4C	0	0	711	720	1
