Cites	Authors	Title	Year	Source	Publisher	ArticleURL	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC
31	"G Cai, AM MacEachren, I Brewer, M McNeese�"	Map-mediated geocollaborative crisis management	2005	� on Intelligence and �	Springer	http://link.springer.com/chapter/10.1007/11427995_39	"https://scholar.google.com/scholar?cites=7542327956413647435&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	17	3/9/2017					0	0	0	0	31
19	"G Cai, AM MacEachren, R Sharma, I Brewer�"	Enabling geocollaborative crisis management through advanced geoinformation technologies	2005	Proceedings of the �	dl.acm.org	http://dl.acm.org/citation.cfm?id=1065294	"https://scholar.google.com/scholar?cites=12537732342868372126&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	22	3/9/2017					0	0	0	0	19
12	"AM MacEachren, S Fuhrmann, M McNeese�"	Project highlight: GeoCollaborative crisis management	2005	Proceedings of the �	dl.acm.org	http://dl.acm.org/citation.cfm?id=1065256	"https://scholar.google.com/scholar?cites=15118746010177170809&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	28	3/9/2017					0	0	0	0	12
3	"G Cai, AM MacEachren"	Supporting effective human interactions with geographic information during crisis response	2005	Geomatica	cat.inist.fr	http://cat.inist.fr/?aModele=afficheN&cpsidt=17646995	"https://scholar.google.com/scholar?cites=16481726870467678367&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	39	3/9/2017					0	0	0	0	3
218	"AM MacEachren, M Gahegan, W Pike�"	Geovisualization for knowledge construction and decision support	2004	IEEE computer �	ieeexplore.ieee.org	http://ieeexplore.ieee.org/abstract/document/1255801/	"https://scholar.google.com/scholar?cites=11186938730383787140&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	1	3/9/2017					0	0	0	0	218
24	"P Agrawal, I Rauschert, K Inochanon, L Bolelli�"	Multimodal interface platform for geographical information systems (GeoMIP) in crisis management	2004	Proceedings of the 6th �	dl.acm.org	http://dl.acm.org/citation.cfm?id=1027997	"https://scholar.google.com/scholar?cites=2268918886819532426&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	20	3/9/2017					0	0	0	0	24
17	"G Cai, L Bolelli, AM MacEachren, R Sharma�"	GeoCollaborative crisis management: using maps to mediate EOC--mobile team collaboration	2004	Proceedings of the �	dl.acm.org	http://dl.acm.org/citation.cfm?id=1124239	"https://scholar.google.com/scholar?cites=6110740771967018087&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	23	3/9/2017					0	0	0	0	17
6	"H Wang, AM Maceachren, G Cai"	Design of human-GIS dialogue for communication of vague spatial concepts based on human communication framework	2004	Third International Conference �	researchgate.net	https://www.researchgate.net/profile/Hongmei_Wang5/publication/238459753_Design_of_Human-GIS_Dialogue_for_Communication_of_Vague_Spatial_Concepts_Based_on_Human_Communication_Framework/links/55a50f4508ae00cf99c942c6.pdf	"https://scholar.google.com/scholar?cites=3312545735879457928&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	33	3/9/2017	PDF				0	0	0	0	6
6	"G Cai, AM MacEachren�"	GCCM: Map-mediated collaboration among emergency operation centers and mobile teams	2004	Poster presented at �	pdfs.semanticscholar.org	https://pdfs.semanticscholar.org/cf73/b2bbdab43b75ae547a2cd00661d2e8eaab63.pdf	"https://scholar.google.com/scholar?cites=6677197113974234703&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	34	3/9/2017	PDF				0	0	0	0	6
3	"L Bolelli, G Cai, H Wang, B Mortazavi�"	Multimodal interaction for distributed collaboration	2004	Proceedings of the 6th �	dl.acm.org	http://dl.acm.org/citation.cfm?id=1027990	"https://scholar.google.com/scholar?cites=8499855280002649647&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	40	3/9/2017					0	0	0	0	3
1	G Cai	Visualization for Geographical Information Retrieval	2004	New Technology of Library and Information Service	Citeseer	http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.457.5994&rep=rep1&type=pdf	"https://scholar.google.com/scholar?cites=14045927953328689146&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	48	3/9/2017	PDF				0	0	0	0	1
1	"AM MacEachren, G Cai, S Fuhrmann, MD McNeese"	Geo-Collaborative Crisis Management.	2004	DG. O			"https://scholar.google.com/scholar?cites=4355545049949926491&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	51	3/9/2017	CITATION				0	0	0	0	1
132	"R Sharma, M Yeasin, N Krahnstoever�"	Speech-gesture driven multimodal interfaces for crisis management	2003	Proceedings of the �	ieeexplore.ieee.org	http://ieeexplore.ieee.org/abstract/document/1230213/	"https://scholar.google.com/scholar?cites=13337698221433229979&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	2	3/9/2017					0	0	0	0	132
50	"AM MacEachren, I Brewer, G Cai, J Chen"	Visually enabled geocollaboration to support data exploration and decision-making	2003	Proceedings of the 21st �	icaci.org	http://icaci.org/files/documents/ICC_proceedings/ICC2003/Papers/049.pdf	"https://scholar.google.com/scholar?cites=10064230263541158841&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	6	3/9/2017	PDF				0	0	0	0	50
43	"G Cai, H Wang, AM MacEachren"	Communicating vague spatial concepts in human-GIS interactions: A collaborative dialogue approach	2003	International Conference on Spatial �	Springer	http://link.springer.com/chapter/10.1007/978-3-540-39923-0_19	"https://scholar.google.com/scholar?cites=1537442184860936080&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	10	3/9/2017					0	0	0	0	43
0	G Cai	for Geographic Digital Libraries	2003	Visual Interfaces to Digital Libraries	books.google.com	https://books.google.com/books?hl=en&lr=&id=oW2qCAAAQBAJ&oi=fnd&pg=PA171&dq=%22guoray+cai%22&ots=KgPK0ofO3Q&sig=eo02OwLzJfPyMwiQUICW_-W9DLs		71	3/9/2017					0	0	0	0	0
65	G Cai	GeoVSM: An integrated retrieval model for geographic information	2002	International Conference on Geographic Information �	Springer	http://link.springer.com/chapter/10.1007/3-540-45799-2_5	"https://scholar.google.com/scholar?cites=4033663037828847887&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	4	3/9/2017					0	0	0	0	65
41	G Cai	Geovibe: A visual interface for geographic digital libraries	2002	Visual interfaces to digital libraries	Springer	http://link.springer.com/chapter/10.1007/3-540-36222-3_13	"https://scholar.google.com/scholar?cites=6749720694006468890&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	12	3/9/2017					0	0	0	0	41
32	"B Li, G Cai"	A general object-oriented spatial temporal data model	2002	� Archives of Photogrammetry Remote Sensing and �	isprs.org	http://www.isprs.org/proceedings/XXXIV/part4/pdfpapers/403.pdf	"https://scholar.google.com/scholar?cites=2873479378258096056&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	16	3/9/2017	PDF				0	0	0	0	32
15	"H Wang, G Cai, Q Cheng"	Data integration using weights of evidence model: applications in mapping mineral resource potentials	2002	� REMOTE SENSING AND �	pdfs.semanticscholar.org	https://pdfs.semanticscholar.org/2d74/c69b5e202685bf6b78320fd0eed0de6d2400.pdf	"https://scholar.google.com/scholar?cites=15643760590056268114&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	25	3/9/2017	PDF				0	0	0	0	15
13	G Cai	A GIS approach to the spatial assessment of telecommunications infrastructure	2002	Networks and Spatial Economics	Springer	http://www.springerlink.com/index/G94XJ0C5E523YV53.pdf	"https://scholar.google.com/scholar?cites=7746230717714882204&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	26	3/9/2017					0	0	0	0	13
5	"S Kalechstein, A Permual, BM Cameron�"	Evaluation of a new pediatric intraosseous needle insertion device for low-resource settings	2012	Journal of pediatric �	Elsevier	http://www.sciencedirect.com/science/article/pii/S0022346812001248	"https://scholar.google.com/scholar?cites=12772931498449577811&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	22	3/9/2017					0	0	0	0	5
2	"LO Abdur-Rahman, BH Cameron"	Hirschsprung's Disease in Africa in the 21st Century	2011	"Surgery in Africa Monthly Review. Hamilton, �"			"https://scholar.google.com/scholar?cites=17935777944998731449&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	31	3/9/2017	CITATION				0	0	0	0	2
19	"BH Cameron, M Rambaran�"	International surgery: the development of postgraduate surgical training in Guyana	2010	Canadian Journal of �	search.proquest.com	http://search.proquest.com/openview/e1fd3463e832cb8a0e5ca1d81031a81b/1?pq-origsite=gscholar&cbl=41665	"https://scholar.google.com/scholar?cites=17098289170612330985&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	10	3/9/2017					0	0	0	0	19
6	"Y Yousef, BH Cameron, ZV Maizlin�"	Laparoscopic excision of infarcted accessory spleen	2010	Journal of �	online.liebertpub.com	http://online.liebertpub.com/doi/abs/10.1089/lap.2009.0286	"https://scholar.google.com/scholar?cites=1443432212563651145&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	23	3/9/2017					0	0	0	0	6
2	"LO Abdur-Rahman, BH Cameron"	Sternomastoid tumor of infancy and congenital muscular torticollis	2010	Paediatric Surgery: a �	researchgate.net	https://www.researchgate.net/profile/Lukman_Abdur-Rahman/publication/265426354_Sternomastoid_Tumour_of_Infancy_and_Congenital_Muscular_Torticollis/links/561ae90208ae78721f9f8e64.pdf	"https://scholar.google.com/scholar?cites=2839387882803626003&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	30	3/9/2017	PDF				0	0	0	0	2
1	BH Cameron	Developing the Enterprise Architect Perspective	2009	"Encyclopedia of Information Science and Technology, �"	igi-global.com	http://www.igi-global.com/chapter/developing-enterprise-architect-perspective/13710	"https://scholar.google.com/scholar?cites=2033616577615789932&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	38	3/9/2017					0	0	0	0	1
0	BH Cameron	The Changing Nature of Business Process Modeling: Implications for Enterprise Systems	2009	Handbook of Research on Enterprise Systems	books.google.com	https://books.google.com/books?hl=en&lr=&id=4rZf-Jt93ioC&oi=fnd&pg=PT72&dq=%22brian+h.+cameron%22&ots=2rIKMmC0tH&sig=yzcWmO4sWk8kc5WdyPlXzvh9uS4		55	3/9/2017					0	0	0	0	0
55	BH Cameron	Enterprise systems education: new directions & challenges for the future	2008	Proceedings of the 2008 ACM SIGMIS CPR conference �	dl.acm.org	http://dl.acm.org/citation.cfm?id=1355269	"https://scholar.google.com/scholar?cites=7804995884415338109&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	3	3/9/2017					0	0	0	0	55
19	"S Dutta, A Mihailovic, L Benson, PF Kantor�"	Thoracoscopic ligation versus coil occlusion for patent ductus arteriosus: a matched cohort study of outcomes and cost	2008	Surgical �	Springer	http://link.springer.com/article/10.1007/s00464-007-9674-1	"https://scholar.google.com/scholar?cites=11468447767288046507&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	11	3/9/2017					0	0	0	0	19
1	BH Cameron	Experience-based learning	2008	Encyclopedia of Information Technology Curriculum �	igi-global.com	http://www.igi-global.com/chapter/experience-based-learning/16723	"https://scholar.google.com/scholar?cites=5726380886337301312&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	37	3/9/2017					0	0	0	0	1
0	"A Hunter, N Johnson-Ramgeet�"	Case 1: Progressive vomiting in a three-week-old infant	2008	Paediatrics & child �	ncbi.nlm.nih.gov	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2532881/		41	3/9/2017	HTML				0	0	0	0	0
0	"BH Cameron, SM Clark"	Architecting It Solutions: A Consulting Approach to Systems Analysis and Design	2008		dl.acm.org	http://dl.acm.org/citation.cfm?id=1477773		54	3/9/2017	CITATION				0	0	0	0	0
23	"R Singh, BH Cameron, JM Walton, F Farrokhyar�"	Postoperative Hirschsprung's enterocolitis after minimally invasive Swenson's procedure	2007	Journal of pediatric �	Elsevier	http://www.sciencedirect.com/science/article/pii/S0022346806009869	"https://scholar.google.com/scholar?cites=5978888737916288140&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	9	3/9/2017					0	0	0	0	23
13	"BH Cameron, L Butcher-Powell"	Gender differences among IT professionals in dealing with change and skill set maintenance	2006	"Interdisciplinary Journal of Information, �"	Citeseer	http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.535.7056&rep=rep1&type=pdf	"https://scholar.google.com/scholar?cites=2226539132995731502&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	14	3/9/2017	PDF				0	0	0	0	13
8	BH Cameron	IT portfolio management: implementing and maintaining it strategic alignment	2006	IT-enabled strategic management: Increasing returns �	igi-global.com	http://www.igi-global.com/chapter/enabled-strategic-management/24805	"https://scholar.google.com/scholar?cites=7284159446596759975&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	17	3/9/2017					0	0	0	0	8
6	BH Cameron	IT portfolio management: Implications for IT strategic Alignment	2005	AMCIS 2005 Proceedings	aisel.aisnet.org	http://aisel.aisnet.org/cgi/viewcontent.cgi?article=1773&context=amcis2005	"https://scholar.google.com/scholar?cites=5396389233010649421&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	19	3/9/2017					0	0	0	0	6
6	"BH Cameron, SC Knight, JF Semmer"	The IT consulting model: innovative methods for industry partnerships	2005	Proceedings of the 6th �	dl.acm.org	http://dl.acm.org/citation.cfm?id=1095762	"https://scholar.google.com/scholar?cites=4535117482847313759&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	20	3/9/2017					0	0	0	0	6
2	BH Cameron	IT portfolio management: Aligning IT and business strategy	2005	The International Journal of Applied Management and �	Citeseer	http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.95.6463&rep=rep1&type=pdf#page=215	"https://scholar.google.com/scholar?cites=3053675420511047807&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	33	3/9/2017	PDF				0	0	0	0	2
0	"BH Cameron, M McCusker"	Investigating the Efficacy of Organizational Effectiveness Tools in IT Projects	2005	AMCIS 2005 Proceedings	aisel.aisnet.org	http://aisel.aisnet.org/cgi/viewcontent.cgi?article=1814&context=amcis2005		48	3/9/2017					0	0	0	0	0
0	"AF van Gorp, CF Maitland, BH Cameron"	Scaling the Wall: Factors Influencing the Conditions for Market Entry in the Mobile Data Market	2005	� Environments: Socio-Technical �	Springer	http://link.springer.com/chapter/10.1007/0-387-28918-6_21		50	3/9/2017					0	0	0	0	0
4	"DA Borenstein, BH Cameron�"	Laparoscopic treatment for pediatric gastric volvulus	2004	Pediatric �	online.liebertpub.com	http://online.liebertpub.com/doi/abs/10.1089/pei.2004.8.310	"https://scholar.google.com/scholar?cites=13332733372210953801&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	25	3/9/2017					0	0	0	0	4
4	BH Cameron	"The effect of gaming, cognitive style and feedback type in facilitating delayed achievement of different learning objectives"	2004		editlib.org	https://www.editlib.org/p/127990/	"https://scholar.google.com/scholar?cites=11297377662658500663&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	26	3/9/2017	BOOK				0	0	0	0	4
0	BH Cameron	The Effectiveness of Online Instructional Gaming in the Leaning Process	2004	E-Learn: World Conference on E-Learning in �	editlib.org	https://www.editlib.org/index.cfm/files/paper_11020.pdf?fuseaction=Reader.DownloadFullText&paper_id=11020		51	3/9/2017	PDF				0	0	0	0	0
14	"BH Cameron, K Wijekumar"	The effectiveness of simulation in a hybrid and on-line networking course	2003	ACM SIGCSE Bulletin	dl.acm.org	http://dl.acm.org/citation.cfm?id=611947	"https://scholar.google.com/scholar?cites=6128781229782301216&as_sdt=5,39&sciodt=0,39&hl=en&num=20"	13	3/9/2017					0	0	0	0	14
228	JM Carroll	Creativity and rationale: Enhancing human experience by design	2012		Springer		"https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15260004881758523866,15094708608465124554,15289117703078280799,4777176044734023070"	42	3/9/2017	Book			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:DIubQTN3OvUC	0	0	0	0	228
46	"H Xu, S Gupta, MB Rosson, JM Carroll"	Measuring mobile users' concerns for information privacy	2012				https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12857571136436614493	191	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=100&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:PuOEWVtPfzwC	0	0	0	0	46
43	"P Marangos, J Carroll"	Oocytes progress beyond prophase in the presence of DNA damage	2012	Current Biology			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7960653439041949024	202	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=200&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:Oo_WeVVXg5wC	22	11	989	994	43
41	JM Carrol	The neighborhood in the Internet: Design research projects in community informatics	2012		New York: Routledge		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14757043897321925237	208	3/9/2017	Book			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=200&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:J3LtWjKFLicC	0	0	0	0	41
32	RT Carroll	The Common-Sense Philosophy of Religion of Bishop Edward Stillingfleet 1635�1699	2012		Springer Science & Business Media		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4594941784680549335	243	3/9/2017	Book			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=200&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:w-fwKiQwpQAC	0	0	0	0	32
18	"H Du, MB Rosson, JM Carroll"	Augmenting classroom participation through public digital backchannels	2012	Proceedings of the 17th ACM international conference on Supporting group ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7050785660918846754	326	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=300&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:XDrR66g3YHsC	0	0	0	0	18
18	"JM Carroll, G Convertino, U Farooq, MB Rosson"	The firekeepers: aging considered as a resource	2012	Universal access in the information society			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12171629501238382298	327	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=300&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:1lhNe0rCu4AC	11	1	7	15	18
16	"M Borge, CH Ganoe, SI Shih, JM Carroll"	Patterns of team processes and breakdowns in information analysis tasks	2012	Proceedings of the ACM 2012 conference on Computer Supported Cooperative ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13405826554074260639	347	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=300&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:kJDgFkosVoMC	0	0	0	0	16
